state,date,new_results_reported_Inconclusive,new_results_reported_Negative,new_results_reported_Positive,total_results_reported_Inconclusive,total_results_reported_Negative,total_results_reported_Positive,inpatient_beds_used_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_covid,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_suspected,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_suspected,inpatient_beds_used_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,previous_day_admission_adult_covid_confirmed_coverage,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death
NY,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
OK,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
OR,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PA,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PR,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PW,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
RI,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
RMI,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
SC,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
SD,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
TN,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
TX,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
UT,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VA,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VI,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VT,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WA,2020-01-22,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.0,,,0.0,
WI,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WV,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WY,2020-01-22,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AK,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AL,2020-01-23,,,,,,,,,,,,,,,,,,,,,,46.0,35.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AS,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AZ,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
CA,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
CO,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
CT,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
DC,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
DE,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
FL,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
FSM,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
GA,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
GU,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
HI,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
IA,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ID,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
IL,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
IN,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
KS,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
KY,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
LA,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MA,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MD,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ME,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MI,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MN,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MO,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MP,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MS,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MT,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NC,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ND,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NE,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NH,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NJ,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NM,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NV,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NY,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
OK,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
OR,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PA,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PR,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PW,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
RI,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
RMI,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
SC,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
SD,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
TN,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
TX,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
UT,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VA,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VI,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VT,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WA,2020-01-23,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,0.0,,,0.0,
WI,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WV,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WY,2020-01-23,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AK,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AL,2020-01-24,,,,,,,,,,,,,,,,,,,,,,46.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AS,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AZ,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
CA,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
CO,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
CT,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
DC,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
DE,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
FL,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
FSM,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
GA,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
GU,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
HI,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
IA,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ID,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
IL,2020-01-24,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.0,,,0.0,
IN,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
KS,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
KY,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
LA,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MA,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MD,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ME,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MI,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MN,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MO,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MP,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MS,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MT,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NC,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ND,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NE,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NH,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NJ,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NM,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NV,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NY,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
OK,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
OR,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PA,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PR,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PW,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
RI,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
RMI,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
SC,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
SD,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
TN,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
TX,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
UT,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VA,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VI,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VT,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WA,2020-01-24,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,0.0,,,0.0,
WI,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WV,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WY,2020-01-24,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AK,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AL,2020-01-25,,,,,,,,,,,,,,,,,,,,,,49.0,38.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AS,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AZ,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
CA,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
CO,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
CT,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
DC,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
DE,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
FL,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
FSM,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
GA,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
GU,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
HI,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
IA,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ID,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
IL,2020-01-25,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,0.0,,,0.0,
IN,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
KS,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
KY,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
LA,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MA,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MD,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ME,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MI,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MN,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MO,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MP,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MS,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MT,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NC,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ND,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NE,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NH,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NJ,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NM,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NV,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NY,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
OK,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
OR,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PA,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PR,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PW,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
RI,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
RMI,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
SC,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
SD,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
TN,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
TX,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
UT,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VA,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VI,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VT,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WA,2020-01-25,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,0.0,,,0.0,
WI,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WV,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
WY,2020-01-25,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AK,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AL,2020-01-26,,,,,,,,,,,,,,,,,,,,,,49.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AS,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
AZ,2020-01-26,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.0,,,0.0,
CA,2020-01-26,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,0.0,,,0.0,
CO,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
CT,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
DC,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
DE,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
FL,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
FSM,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
GA,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
GU,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
HI,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
IA,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ID,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
IL,2020-01-26,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,0.0,,,0.0,
IN,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
KS,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
KY,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
LA,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MA,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MD,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ME,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MI,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MN,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MO,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MP,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MS,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
MT,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NC,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
ND,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NE,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NH,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NJ,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NM,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NV,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
NY,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
OK,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
OR,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PA,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PR,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
PW,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
RI,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
RMI,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
SC,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
SD,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
TN,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
TX,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
UT,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
VA,2020-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,
